Sex_int,Protected category,Overall,Technical Skills,Standing/Position,Comunication,Maturity,Dynamism,Mobility,English,Italian Residence,European Residence,Age Range_int,number_of_searches,experience_match_score,study_title_score,professional_similarity_score,study_area_score,general_similarity_score,Distance Residence - Akkodis HQ,Distance Residence - Assumption HQ,Hired
0,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,0,453.0,0.1666666666666666,0.0,0.1046835333108902,1.0000001192092896,0.5513397455215454,211.56358242785825,544.7183905502668,0
1,False,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,4,403.0,0.6666666666666666,0.0,0.36086106300354,0.6472595930099487,0.520561933517456,650.4271801353186,650.4271801353186,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,2,1065.0,-0.1666666666666666,-0.5,0.1070794984698295,0.7273859977722168,0.4807484447956085,345.95149132910666,521.1825986884962,0
1,False,3.0,4.0,3.0,3.0,3.0,2.0,2.0,3.0,True,True,6,803.6666666666666,0.6666666666666666,0.1666666666666666,0.3344815969467163,0.1471807062625885,0.498079776763916,297.3505202717438,866.794236323266,0
1,False,2.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,0,759.0,1.0,-0.5,0.30986487865448,0.1508349478244781,0.4955993890762329,13.569335470829875,13.569335470829875,0
0,True,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,True,True,4,531.0,0.0,-0.5,0.18621626496315,0.2675034999847412,0.4621906280517578,477.5670330053997,0.0,0
0,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,2,159.0,-0.5,0.0,0.2776255011558532,1.0,0.5803039073944092,426.07059646342816,426.07059646342816,0
1,False,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,True,True,0,25.0,-0.3333333333333333,0.0,0.4063971042633056,1.0,0.4823565483093261,116.10945197794372,87.45816455631535,0
1,False,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,True,True,1,480.6666666666667,0.3333333333333333,-0.3333333333333333,0.1484264880418777,0.1387689709663391,0.579184889793396,0.0,0.0,0
1,False,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,True,True,1,774.0,-0.1666666666666666,0.0,0.2457539439201355,1.0,0.4756866097450256,0.0,216.91989015789352,0
1,False,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,True,True,2,1157.0,0.6666666666666666,0.0,0.3978984951972961,0.9999999403953552,0.5663638710975647,713.5958196274554,713.5958196274554,0
1,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,4,74.0,0.6666666666666666,0.0,0.1983914673328399,1.0000001192092896,0.6064261198043823,814.2888071258159,814.2888071258159,0
1,False,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,True,True,0,364.0,-0.3333333333333333,-0.5,0.3983508646488189,1.0,0.5110667943954468,463.6629510642605,463.6629510642605,0
0,False,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,True,True,2,1065.0,0.0,0.1666666666666666,0.1388454288244247,1.0,0.3677360415458679,0.0,188.7172734049369,0
1,False,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,True,True,0,739.0,0.8333333333333334,-0.5,0.4114575386047363,0.3585879802703857,0.4899030923843384,293.0480388573106,293.0480388573106,0
1,False,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,True,True,4,719.0,0.8333333333333334,-0.3333333333333333,0.4974476397037506,0.087137758731842,0.5822036266326904,126.36801588664628,126.36801588664628,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,0,696.0,-0.3333333333333333,0.0,0.2470815032720565,0.5629082918167114,0.6013524532318115,261.2904898703645,261.2904898703645,0
1,False,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,0,453.0,-0.1666666666666666,0.0,0.2157802283763885,0.4867674112319946,0.5494928956031799,525.6548809246697,188.7172734049369,0
1,False,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,6,815.6666666666666,0.6666666666666666,-0.3333333333333333,0.1128942221403122,0.2912083268165588,0.484387069940567,194.9753723192442,194.9753723192442,0
0,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,0,150.0,0.0,0.0,0.4025858640670776,0.5431594252586365,0.4796124994754791,286.26422579099614,286.26422579099614,0
1,False,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,True,True,1,803.6666666666666,-0.3333333333333333,0.1666666666666666,0.1247882694005966,0.3917103111743927,0.4517186880111694,487.5292157800997,176.24055401717243,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,True,True,0,13.0,0.0,0.0,0.2468782067298889,0.5692874193191528,0.3783137202262878,39.01711497935257,39.01711497935257,1
0,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,1,159.0,-0.5,-0.1666666666666666,0.2801641225814819,0.3837016522884369,0.60892254114151,422.8490006351592,422.8490006351592,0
0,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,4,368.0,0.5,0.0,0.1168127506971359,0.1616685390472412,0.4340595602989197,80.59295745156713,547.1499578196324,0
0,False,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,True,True,4,739.0,0.8333333333333334,0.0,0.1054118424654007,1.0,0.5432798266410828,894.0530177521013,894.0530177521013,0
1,False,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,True,True,2,960.0,0.5,-0.5,0.5519533753395081,0.1471807062625885,0.5352715253829956,477.5670330053997,477.5670330053997,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,3,939.0,0.0,0.0,0.4017677307128906,0.7496175765991211,0.565841019153595,102.10366836307664,102.10366836307664,0
0,False,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,True,True,4,1157.0,1.0,0.0,0.2264764904975891,0.574278712272644,0.4760993123054504,207.4941609021576,207.4941609021576,0
0,False,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,True,True,2,140.0,-0.6666666666666666,0.3333333333333333,0.0516174286603927,0.0955589711666107,0.4972696304321289,525.6548809246697,525.6548809246697,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,True,True,3,95.0,0.0,0.0,0.2978726625442505,0.299981951713562,0.4755355417728424,111.46691455481132,111.46691455481132,1
0,False,2.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,True,True,0,456.0,0.0,0.1666666666666666,0.2105493545532226,0.5431594252586365,0.4719599187374115,503.05167789033766,713.5958196274554,0
1,False,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,True,True,6,788.0,0.8333333333333334,-0.3333333333333333,0.4521329700946808,0.3939558267593384,0.5724120140075684,236.7781211501651,236.7781211501651,0
0,True,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,True,True,2,737.0,0.5,0.3333333333333333,0.2023520171642303,1.0,0.523563027381897,0.0,0.0,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,2,1163.0,-0.5,0.0,0.4626627564430237,1.0000001192092896,0.5226773619651794,297.3505202717438,297.3505202717438,0
0,False,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,True,True,3,899.0,0.3333333333333333,0.0,0.8069928884506226,0.5132570862770081,0.5257706046104431,196.65544014115468,196.65544014115468,0
0,False,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,True,True,1,1249.0,-0.5,-0.1666666666666666,0.2801641225814819,0.3837016522884369,0.5973770618438721,658.5022377502794,658.5022377502794,0
1,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,6,455.6,1.0,0.0,0.3074877858161926,1.0000001192092896,0.5379232168197632,623.0077968802333,866.794236323266,0
0,False,2.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,True,True,2,159.0,-0.3333333333333333,0.0,0.2497639209032058,0.314554363489151,0.4592459797859192,0.0,0.0,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True,True,6,529.0,0.3333333333333333,0.0,0.1364912986755371,1.0,0.351424902677536,0.0,1024.2068100100505,1
1,False,3.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,True,True,4,221.0,0.3333333333333333,-0.1666666666666666,0.296000987291336,1.0,0.5476970672607422,188.7172734049369,188.7172734049369,0
1,False,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,True,True,3,464.0,0.5,0.0,0.4050705134868622,0.5431594252586365,0.4540658891201019,164.36911345908038,126.36801588664628,0
0,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,True,True,1,662.0,-0.1666666666666666,-0.1666666666666666,0.3131873309612274,1.0000001192092896,0.535698652267456,119.48588248656404,119.48588248656404,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,2,532.6666666666666,0.0,0.0,0.172579824924469,0.5629082918167114,0.54969322681427,201.2948668017827,787.2552303179688,0
1,False,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,True,True,1,685.0,-0.3333333333333333,-0.1666666666666666,0.1400253772735595,0.5770626068115234,0.5186557173728943,281.2250055982464,264.81554915603016,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,2,350.0,0.3333333333333333,-0.5,0.6498298645019531,0.2682520449161529,0.5217198133468628,255.4219440101045,255.4219440101045,0
1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,2,480.6666666666667,1.0,-0.3333333333333333,0.0205055624246597,0.2453914284706115,0.5164259672164917,525.6548809246697,525.6548809246697,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,True,True,3,595.5,0.3333333333333333,0.0,0.270177960395813,0.282435268163681,0.4297820925712585,900.5021270452308,900.5021270452308,0
0,False,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,True,True,0,221.0,-0.1666666666666666,-0.1666666666666666,0.3093817830085754,0.4532279372215271,0.4863526821136474,507.1501041441461,507.1501041441461,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True,True,2,1250.0,-0.1666666666666666,0.0,0.5488224029541016,0.6472595930099487,0.5694589614868164,503.05167789033766,503.05167789033766,0
1,False,2.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,True,True,3,453.0,-0.1666666666666666,0.0,0.128798559308052,0.4946739375591278,0.444386750459671,264.57857977864154,111.46691455481132,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,True,True,0,1180.0,0.6666666666666666,0.1666666666666666,0.2859976291656494,0.3236594796180725,0.5064693689346313,330.683941821434,330.683941821434,0
0,False,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,True,True,4,159.0,0.5,0.0,0.517623782157898,0.0722804516553878,0.564240038394928,305.3825568164286,305.3825568164286,0
1,False,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,True,True,6,613.0,0.5,-0.1666666666666666,0.4141688048839569,0.9999999403953552,0.5750085115432739,169.74876851783168,280.82973444900085,0
1,False,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,True,True,2,453.0,0.0,0.0,0.2267831563949585,0.6472595930099487,0.5337649583816528,697.4725826389397,481.9957457920119,0
0,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True,True,2,719.0,-0.1666666666666666,0.1666666666666666,0.4339413046836853,0.1143628880381584,0.571205735206604,994.6745197188798,994.6745197188798,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,2,815.6666666666666,0.3333333333333333,0.1666666666666666,0.711540937423706,0.3917103111743927,0.5595194697380066,0.0,0.0,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,2,685.0,-0.1666666666666666,0.0,0.2876340448856354,0.4734894037246704,0.4771904349327087,425.7704773125061,198.2545960466616,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,True,True,3,813.5,0.1666666666666666,0.1666666666666666,0.4259308278560638,0.6458431482315063,0.4942625761032104,334.4558659988868,334.4558659988868,0
1,False,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,True,True,0,472.5,0.1666666666666666,0.0,0.829878568649292,0.3039911389350891,0.5205857753753662,225.2778964665699,225.2778964665699,0
1,False,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,3,532.6666666666666,0.0,0.0,0.2140030860900879,0.5033115148544312,0.5456738471984863,114.69624192796068,604.8292319802936,0
0,False,3.0,2.0,1.0,2.0,3.0,3.0,3.0,4.0,True,True,4,403.0,0.8333333333333334,0.3333333333333333,0.1455176472663879,0.5605907440185547,0.511078417301178,330.8982027267199,330.8982027267199,0
0,False,2.0,1.0,3.0,2.0,2.0,2.0,3.0,3.0,True,True,0,472.5,0.1666666666666666,-0.1666666666666666,0.4209391176700592,1.0,0.6087665557861328,216.91989015789352,216.91989015789352,0
1,False,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,True,True,2,532.6666666666666,0.5,-0.1666666666666666,0.2308056652545929,0.6039841771125793,0.4718418717384338,303.4261289587183,375.74308794927634,0
1,False,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,2,813.5,0.0,0.1666666666666666,0.3189780712127685,1.0000001192092896,0.6223285794258118,126.36801588664628,126.36801588664628,0
1,False,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,True,True,5,12.0,1.0,0.0,0.445946991443634,0.9999999403953552,0.6465243101119995,973.888839368145,973.888839368145,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,0,822.6,-0.3333333333333333,-0.5,0.4052638113498688,0.108266070485115,0.5931538343429565,790.9677358908414,784.5378543054129,0
1,False,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,False,True,6,613.0,0.5,-0.3333333333333333,0.3278477191925049,0.574278712272644,0.5457901954650879,1109.326051313269,1127.434741234163,0
1,False,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,True,True,0,595.75,0.1666666666666666,0.0,0.4519248902797699,1.0,0.500246524810791,206.12510649554528,188.7172734049369,0
0,False,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,True,True,0,719.0,0.8333333333333334,0.0,0.3578084111213684,0.1868312656879425,0.4711848795413971,373.1823963039454,373.1823963039454,0
1,False,2.0,2.0,2.0,2.0,3.0,2.0,1.0,3.0,True,True,0,1157.0,0.5,0.0,0.2264764904975891,0.574278712272644,0.468713641166687,188.7172734049369,188.7172734049369,0
0,False,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,True,True,3,964.0,0.0,0.1666666666666666,0.2062165588140487,0.3023522198200226,0.554966151714325,60.90587779028612,60.90587779028612,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,True,True,6,422.3333333333333,0.8333333333333334,0.0,0.3460932672023773,1.0000001192092896,0.5507477521896362,598.1843775739386,598.1843775739386,0
0,False,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,True,True,1,685.0,-0.3333333333333333,0.0,0.1400253772735595,1.0000001192092896,0.5738663673400879,401.5956879697896,119.48588248656404,0
0,False,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,True,True,3,774.0,0.1666666666666666,0.0,0.3359876871109009,1.0,0.4414222240447998,0.0,948.374670046534,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,0,453.0,0.1666666666666666,0.0,0.3457580506801605,0.6472595930099487,0.548099935054779,525.6548809246697,330.8982027267199,0
0,False,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,True,True,2,159.0,-0.1666666666666666,0.1666666666666666,0.278842568397522,0.2694469094276428,0.4832378625869751,0.0,0.0,0
1,True,2.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,True,True,6,510.0,0.5,-0.1666666666666666,0.2016541659832,0.4741823971271515,0.4786335825920105,0.0,0.0,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,0,719.0,0.6666666666666666,0.1666666666666666,0.5199330449104309,0.087137758731842,0.5482298135757446,261.2904898703645,261.2904898703645,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,1,498.0,0.0,-0.5,0.0957052037119865,0.1327041983604431,0.325184166431427,0.0,0.0,1
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,1,207.0,-0.1666666666666666,0.0,0.1400253772735595,0.1863528490066528,0.096127413213253,126.36801588664628,126.36801588664628,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True,True,2,506.5,0.0,0.1666666666666666,0.1341122537851333,0.9999999403953552,0.596364438533783,618.6962551994569,618.6962551994569,0
1,False,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,True,True,0,662.0,0.6666666666666666,-0.5,0.3010144829750061,0.2914299964904785,0.5489500164985657,795.8850919622315,795.8850919622315,0
1,False,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,True,True,2,662.0,0.0,0.0,0.6400234699249268,0.1551505923271179,0.5170102715492249,14.298909828782453,14.298909828782453,0
1,False,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,True,True,5,221.0,0.5,-0.1666666666666666,0.3182316422462463,0.4532279372215271,0.5883011817932129,285.19955294677953,285.19955294677953,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,6,944.25,0.6666666666666666,0.1666666666666666,0.4778318405151367,0.6029894351959229,0.4902340471744537,216.91989015789352,216.91989015789352,0
1,True,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,True,True,5,696.0,0.6666666666666666,-0.3333333333333333,0.143503338098526,0.1471807062625885,0.4337149262428283,381.4392242285261,381.4392242285261,0
1,False,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,True,True,6,964.0,0.5,0.0,0.2418272346258163,0.1150921285152435,0.5208149552345276,249.65984986851885,249.65984986851885,0
1,False,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,True,True,0,480.6666666666667,0.1666666666666666,0.1666666666666666,0.3671415448188782,0.2499433159828186,0.4629132747650146,525.6548809246697,525.6548809246697,0
1,False,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,True,True,0,585.0,-0.1666666666666666,0.1666666666666666,0.2066888958215713,0.4946739375591278,0.4829322695732116,834.563855947546,834.563855947546,0
1,False,2.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,True,True,3,696.0,0.3333333333333333,0.0,0.1092748343944549,0.4741823971271515,0.4978407025337219,105.88524950141726,105.88524950141726,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,0,159.0,-0.5,0.0,0.2695685923099518,1.0,0.6425943374633789,479.18075773766486,479.18075773766486,0
1,False,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,False,True,6,272.0,1.0,-0.1666666666666666,0.1750731021165847,0.1142335459589958,0.4493330121040344,1351.879273834155,1351.879273834155,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,True,True,2,672.0,-0.3333333333333333,0.0,0.602889358997345,0.7496175765991211,0.5218700766563416,633.1777999820675,633.1777999820675,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,True,True,1,532.6666666666666,0.0,-0.1666666666666666,0.1400253772735595,0.3917103111743927,0.4654290080070495,390.4486917539471,257.2464464284661,0
1,False,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,True,True,3,371.5,0.5,0.1666666666666666,0.3495190739631653,0.9999999403953552,0.566180944442749,114.69624192796068,114.69624192796068,0
0,False,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,True,True,2,94.0,-0.1666666666666666,0.0,0.2447457611560821,0.0551641285419464,0.4177485704421997,261.2904898703645,261.2904898703645,0
1,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,2,696.0,-0.1666666666666666,0.0,0.1513222157955169,0.4085896611213684,0.5416125059127808,171.1519239392987,171.1519239392987,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,0,510.0,-0.1666666666666666,0.0,0.1539756059646606,0.4946739375591278,0.5015318393707275,0.0,0.0,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,0,874.6666666666666,-0.1666666666666666,0.0,0.1888310462236404,0.5346493721008301,0.5482763648033142,525.6548809246697,525.6548809246697,0
1,False,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,False,True,6,719.0,0.8333333333333334,0.1666666666666666,0.2266307920217514,0.1270840615034103,0.5063395500183105,1452.7557509108435,1452.7557509108435,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,False,True,6,613.0,0.5,-0.3333333333333333,0.4401348531246185,0.1387689709663391,0.5744333267211914,1570.0575418721528,1688.4043760538325,0
1,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,True,1,304.0,-0.1666666666666666,0.0,0.1116471588611602,0.3585879802703857,0.4317788481712341,756.9949027692393,973.888839368145,0
1,False,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,True,True,2,349.0,-0.5,0.0,0.0923792570829391,0.5431594252586365,0.4778959155082702,525.6548809246697,551.0207807244237,0
0,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,3,1249.0,0.5,0.0,0.1382649838924408,1.0,0.6082525253295898,658.5022377502794,658.5022377502794,0
1,False,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,True,True,2,403.0,-0.1666666666666666,0.0,0.2652798891067505,1.0000001192092896,0.5324372053146362,488.24389285159566,488.24389285159566,0
0,False,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,True,True,2,1029.0,0.1666666666666666,0.1666666666666666,0.2069947719573974,0.2694469094276428,0.5226565003395081,0.0,0.0,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,True,True,1,899.0,0.0,-0.5,0.1850819289684295,0.1387689709663391,0.5324720144271851,159.24937278420785,159.24937278420785,0
1,False,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,True,True,1,696.0,-0.3333333333333333,-0.1666666666666666,0.30143803358078,0.5253975987434387,0.560940146446228,261.2904898703645,261.2904898703645,0
1,False,2.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,True,True,0,1156.0,0.8333333333333334,-0.5,0.1472556143999099,0.2847988903522491,0.4205814301967621,16.18551684938765,16.18551684938765,0
1,False,1.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,True,True,2,12.0,0.1666666666666666,0.0,0.3227298855781555,0.9999999403953552,0.6212061643600464,658.0760984929327,658.0760984929327,0
1,False,3.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,True,True,2,409.0,-0.6666666666666666,0.1666666666666666,0.2234378457069397,0.1148773282766342,0.4639609754085541,590.336048177181,690.891976780546,0
0,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,0,25.0,0.0,0.0,0.4581620991230011,0.3467432856559753,0.5165949463844299,477.5670330053997,303.4261289587183,1
0,False,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,True,True,3,531.0,0.8333333333333334,0.0,0.2251463532447815,0.1905146241188049,0.4544464647769928,126.36801588664628,525.6548809246697,0
1,False,2.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,True,True,3,1250.0,0.5,-0.1666666666666666,0.4860951900482178,0.5605907440185547,0.5544459819793701,270.0691085945364,270.0691085945364,0
0,False,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,False,True,1,245.0,0.1666666666666666,0.0,0.2278236597776413,0.6022917032241821,0.5083821415901184,309.4266139605093,309.4266139605093,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,0,453.0,-0.1666666666666666,0.0,0.085284411907196,0.6472595930099487,0.5175313949584961,866.794236323266,222.66332519258896,0
1,False,2.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,True,True,0,899.0,0.3333333333333333,0.1666666666666666,0.2149896174669265,0.9999999403953552,0.5836353302001953,658.5022377502794,658.5022377502794,0
1,False,2.0,3.0,2.0,2.0,3.0,3.0,1.0,3.0,True,True,0,453.0,0.8333333333333334,0.0,0.1782437264919281,0.0551641285419464,0.4687774777412414,365.8361034163709,104.58725307015207,0
0,False,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,True,True,2,544.0,-0.3333333333333333,0.0,0.1650404930114746,1.0,0.6100128293037415,81.77371327479722,81.77371327479722,0
1,False,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,True,True,0,958.0,0.3333333333333333,-0.3333333333333333,0.4233412146568298,1.0,0.5904028415679932,477.5670330053997,477.5670330053997,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,True,True,0,857.0,-0.1666666666666666,-0.5,0.4607255756855011,0.3585879802703857,0.508060097694397,477.64089710955386,477.64089710955386,0
1,False,2.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,True,True,0,312.0,0.0,-0.1666666666666666,0.6288108825683594,0.4946739375591278,0.4827494919300079,330.8982027267199,330.8982027267199,0
0,False,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,True,True,0,159.0,0.0,0.0,0.3931442499160766,0.0722804516553878,0.4306358098983764,479.9524260892536,479.9524260892536,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,True,True,2,480.6666666666667,0.3333333333333333,0.1666666666666666,0.3520415425300598,0.6472595930099487,0.5978586673736572,261.2904898703645,261.2904898703645,0
1,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,True,True,3,1250.0,0.0,0.0,0.4029726386070251,0.6472595930099487,0.5208178758621216,503.91015175026746,503.91015175026746,0
0,True,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,True,True,0,498.0,0.1666666666666666,-0.5,0.1090533435344696,0.1327041983604431,0.3844326138496399,525.6548809246697,525.6548809246697,0
